"","viral_id","Proteome.ID","Pathogen","smooth_curve","mean","percent_of_protein"
"1782","Q6TUY8","UP000008596","Yaba monkey tumor virus","Poxviridae",1,3.94088669950739
"1783","Q6TUZ1","UP000008596","Yaba monkey tumor virus","Poxviridae",1,1.40845070422535
"1784","Q6TUZ2","UP000008596","Yaba monkey tumor virus","Poxviridae",1.01234567901235,50.6369426751592
"1785","Q6TUZ3","UP000008596","Yaba monkey tumor virus","Poxviridae",1,0.779727095516569
"1786","Q6TUZ5","UP000008596","Yaba monkey tumor virus","Poxviridae",1,1.24223602484472
"1787","Q6TUZ7","UP000008596","Yaba monkey tumor virus","Poxviridae",1.17647058823529,5.81818181818182
"1788","Q6TUZ8","UP000008596","Yaba monkey tumor virus","Poxviridae",1,5.19480519480519
"1789","Q6TUZ9","UP000008596","Yaba monkey tumor virus","Poxviridae",1.79545454545455,6.70926517571885
"1790","Q6TV00","UP000008596","Yaba monkey tumor virus","Poxviridae",2.26190476190476,20
"1791","Q6TV01","UP000008596","Yaba monkey tumor virus","Poxviridae",2,0.709219858156028
"1792","Q6TV02","UP000008596","Yaba monkey tumor virus","Poxviridae",1,1.37931034482759
"1793","Q6TV03","UP000008596","Yaba monkey tumor virus","Poxviridae",1,0.43859649122807
"1794","Q6TV04","UP000008596","Yaba monkey tumor virus","Poxviridae",1.3,3.03030303030303
"1795","Q6TV05","UP000008596","Yaba monkey tumor virus","Poxviridae",1,0.619195046439629
"1796","Q6TVI7","UP000000870","Orf virus","Poxviridae",1,10.1449275362319
"1797","Q6TVI8","UP000000870","Orf virus","Poxviridae",2,15.2173913043478
"1798","Q6TVI9","UP000000870","Orf virus","Poxviridae",1.86363636363636,10.2325581395349
"1799","Q6TVJ0","UP000000870","Orf virus","Poxviridae",5.68181818181818,3.90143737166324
"1800","Q6TVJ1","UP000000870","Orf virus","Poxviridae",1.5,4.75247524752475
"1801","Q6TVJ2","UP000000870","Orf virus","Poxviridae",2.08108108108108,14.2857142857143
"1802","Q6TVJ3","UP000000870","Orf virus","Poxviridae",1.00884955752212,64.1618497109827
"1803","Q6TVJ4","UP000000870","Orf virus","Poxviridae",2.64556962025316,14.6090534979424
"1804","Q6TVJ5","UP000000870","Orf virus","Poxviridae",1.09090909090909,6.79012345679012
"1805","Q6TVJ6","UP000000870","Orf virus","Poxviridae",5.025,6.90978886756238
"1806","Q6TVJ7","UP000000870","Orf virus","Poxviridae",2.23170731707317,13.0350194552529
"1807","Q6TVJ8","UP000000870","Orf virus","Poxviridae",1.16666666666667,1.92307692307692
"1808","Q6TVJ9","UP000000870","Orf virus","Poxviridae",1,2.40549828178694
"1809","Q6TVK0","UP000000870","Orf virus","Poxviridae",1.88888888888889,22.4043715846995
"1810","Q6TVK1","UP000000870","Orf virus","Poxviridae",1.25,4.1025641025641
"1811","Q6TVK2","UP000000870","Orf virus","Poxviridae",1,3.2967032967033
"1812","Q6TVK3","UP000000870","Orf virus","Poxviridae",1,0.393700787401575
"1813","Q6TVK4","UP000000870","Orf virus","Poxviridae",1.30769230769231,13.3333333333333
"1814","Q6TVK5","UP000000870","Orf virus","Poxviridae",8.86666666666667,9.42028985507246
"1815","Q6TVK6","UP000000870","Orf virus","Poxviridae",1.22222222222222,2.7027027027027
"1816","Q6TVK7","UP000000870","Orf virus","Poxviridae",1,6.34920634920635
"1817","Q6TVK8","UP000000870","Orf virus","Poxviridae",1.125,2.88808664259928
"1818","Q6TVK9","UP000000870","Orf virus","Poxviridae",1,2.97619047619048
"1819","Q6TVL0","UP000000870","Orf virus","Poxviridae",1,1.92307692307692
"1820","Q6TVL1","UP000000870","Orf virus","Poxviridae",1.42857142857143,4.57516339869281
"1821","Q6TVL2","UP000000870","Orf virus","Poxviridae",2,3.42205323193916
"1822","Q6TVL3","UP000000870","Orf virus","Poxviridae",1.25,8.16326530612245
"1823","Q6TVL4","UP000000870","Orf virus","Poxviridae",1.6,3.3003300330033
"1824","Q6TVL5","UP000000870","Orf virus","Poxviridae",1.71428571428571,5.42635658914729
"1825","Q6TVL6","UP000000870","Orf virus","Poxviridae",1,2.53164556962025
"1826","Q6TVL7","UP000000870","Orf virus","Poxviridae",1,0.792079207920792
"1827","Q6TVL8","UP000000870","Orf virus","Poxviridae",1,0.785854616895874
"1828","Q6TVL9","UP000000870","Orf virus","Poxviridae",1,2.52173913043478
"1829","Q6TVM0","UP000000870","Orf virus","Poxviridae",1.28,6.50406504065041
"1830","Q6TVM1","UP000000870","Orf virus","Poxviridae",3,5.18518518518519
"1831","Q6TVM2","UP000000870","Orf virus","Poxviridae",1,4.54545454545455
"1832","Q6TVM3","UP000000870","Orf virus","Poxviridae",1,3.09278350515464
"1833","Q6TVM4","UP000000870","Orf virus","Poxviridae",1,2.53164556962025
"1834","Q6TVM5","UP000000870","Orf virus","Poxviridae",1.1304347826087,3.9832285115304
"1835","Q6TVM6","UP000000870","Orf virus","Poxviridae",1.25,2.16216216216216
"1836","Q6TVM7","UP000000870","Orf virus","Poxviridae",1,1.72910662824208
"1837","Q6TVM8","UP000000870","Orf virus","Poxviridae",1.93333333333333,16.6666666666667
"1838","Q6TVN0","UP000000870","Orf virus","Poxviridae",1,7.5
"1839","Q6TVN1","UP000000870","Orf virus","Poxviridae",1,7.40740740740741
"1840","Q6TVN2","UP000000870","Orf virus","Poxviridae",2.93333333333333,22.4899598393574
"1841","Q6TVN3","UP000000870","Orf virus","Poxviridae",1.23529411764706,5.23076923076923
"1842","Q6TVN4","UP000000870","Orf virus","Poxviridae",1.1875,3.57941834451902
"1843","Q6TVN5","UP000000870","Orf virus","Poxviridae",1,1.21951219512195
"1844","Q6TVN6","UP000000870","Orf virus","Poxviridae",1.2,1.71232876712329
"1845","Q6TVN7","UP000000870","Orf virus","Poxviridae",1.5,1.68674698795181
"1846","Q6TVN8","UP000000870","Orf virus","Poxviridae",1,1.90735694822888
"1847","Q6TVN9","UP000000870","Orf virus","Poxviridae",27.9787234042553,18.5185185185185
"1848","Q6TVP0","UP000000870","Orf virus","Poxviridae",3.8452380952381,20.5047318611987
"1849","Q6TVP1","UP000000870","Orf virus","Poxviridae",8.73684210526316,4.66867469879518
"1850","Q6TVP2","UP000000870","Orf virus","Poxviridae",1.4,6.94444444444444
"1851","Q6TVP3","UP000000870","Orf virus","Poxviridae",1,1.87793427230047
"1852","Q6TVP4","UP000000870","Orf virus","Poxviridae",3.8,3.59712230215827
"1853","Q6TVP5","UP000000870","Orf virus","Poxviridae",1,0.936329588014981
"1854","Q6TVP6","UP000000870","Orf virus","Poxviridae",1,1.3840830449827
"1855","Q6TVP7","UP000000870","Orf virus","Poxviridae",1,1.69491525423729
"1856","Q6TVP8","UP000000870","Orf virus","Poxviridae",1,0.637958532695375
"1857","Q6TVP9","UP000000870","Orf virus","Poxviridae",1,7.04225352112676
"1858","Q6TVQ0","UP000000870","Orf virus","Poxviridae",1,3.91061452513966
"1859","Q6TVQ1","UP000000870","Orf virus","Poxviridae",1,2.72435897435897
"1860","Q6TVQ2","UP000000870","Orf virus","Poxviridae",1.13333333333333,3.73711340206186
"1861","Q6TVQ3","UP000000870","Orf virus","Poxviridae",1.75,1.81818181818182
"1862","Q6TVQ4","UP000000870","Orf virus","Poxviridae",1.71428571428571,12.1428571428571
"1863","Q6TVQ5","UP000000870","Orf virus","Poxviridae",1,4.13793103448276
"1864","Q6TVQ6","UP000000870","Orf virus","Poxviridae",1.05,2.40963855421687
"1865","Q6TVQ7","UP000000870","Orf virus","Poxviridae",1,7.8740157480315
"1866","Q6TVQ8","UP000000870","Orf virus","Poxviridae",1,1.62866449511401
"1867","Q6TVQ9","UP000000870","Orf virus","Poxviridae",1.25,5.55555555555556
"1868","Q6TVR0","UP000000870","Orf virus","Poxviridae",1,1.00882723833544
"1869","Q6TVR1","UP000000870","Orf virus","Poxviridae",20.5842696629213,13.595166163142
"1870","Q6TVR2","UP000000870","Orf virus","Poxviridae",1,2.90322580645161
"1871","Q6TVR3","UP000000870","Orf virus","Poxviridae",2.2,8.23529411764706
"1872","Q6TVR4","UP000000870","Orf virus","Poxviridae",1.35,1.56494522691706
"1873","Q6TVR5","UP000000870","Orf virus","Poxviridae",1.27777777777778,10.2564102564103
"1874","Q6TVR6","UP000000870","Orf virus","Poxviridae",1,4.57142857142857
"1875","Q6TVR7","UP000000870","Orf virus","Poxviridae",1.125,2.46153846153846
"1876","Q6TVR8","UP000000870","Orf virus","Poxviridae",1.1,7.14285714285714
"1877","Q6TVR9","UP000000870","Orf virus","Poxviridae",2.53846153846154,9.4017094017094
"1878","Q6TVS0","UP000000870","Orf virus","Poxviridae",1,2.41935483870968
"1879","Q6TVS1","UP000000870","Orf virus","Poxviridae",1.07692307692308,3.20197044334975
"1880","Q6TVS2","UP000000870","Orf virus","Poxviridae",1,2.53164556962025
"1881","Q6TVS3","UP000000870","Orf virus","Poxviridae",1,1.71673819742489
"1882","Q6TVS4","UP000000870","Orf virus","Poxviridae",1,0.928792569659443
"1883","Q6TVS5","UP000000870","Orf virus","Poxviridae",1,2.74509803921569
"1884","Q6TVS6","UP000000870","Orf virus","Poxviridae",2.6875,7.49354005167959
"1885","Q6TVS7","UP000000870","Orf virus","Poxviridae",1.22222222222222,5.17241379310345
"1886","Q6TVS8","UP000000870","Orf virus","Poxviridae",1,3.84615384615385
"1887","Q6TVS9","UP000000870","Orf virus","Poxviridae",2.5,3.6281179138322
"1888","Q6TVT0","UP000000870","Orf virus","Poxviridae",1.14285714285714,5.55555555555556
"1889","Q6TVT1","UP000000870","Orf virus","Poxviridae",1,4.09090909090909
"1890","Q6TVT2","UP000000870","Orf virus","Poxviridae",1,4.04040404040404
"1891","Q6TVT3","UP000000870","Orf virus","Poxviridae",1.07142857142857,2.36486486486486
"1892","Q6TVT4","UP000000870","Orf virus","Poxviridae",1.36363636363636,3.27380952380952
"1893","Q6TVT5","UP000000870","Orf virus","Poxviridae",1,2.38663484486873
"1894","Q6TVT6","UP000000870","Orf virus","Poxviridae",1,5.82010582010582
"1895","Q6TVT7","UP000000870","Orf virus","Poxviridae",1,13.4328358208955
"1896","Q6TVT8","UP000000870","Orf virus","Poxviridae",1,3.64963503649635
"1897","Q6TVT9","UP000000870","Orf virus","Poxviridae",1,3.38983050847458
"1898","Q6TVU0","UP000000870","Orf virus","Poxviridae",1,3.2258064516129
"1899","Q6TVU1","UP000000870","Orf virus","Poxviridae",1.09090909090909,2.76729559748428
"1900","Q6TVU2","UP000000870","Orf virus","Poxviridae",1.18421052631579,5.44412607449857
"1901","Q6TVU3","UP000000870","Orf virus","Poxviridae",1.25,6.34920634920635
"1902","Q6TVU5","UP000000870","Orf virus","Poxviridae",1,1.2987012987013
"1903","Q6TVU6","UP000000870","Orf virus","Poxviridae",1.125,2.84697508896797
"1904","Q6TVU7","UP000000870","Orf virus","Poxviridae",1,1.91570881226054
"1905","Q6TVU8","UP000000870","Orf virus","Poxviridae",1.05555555555556,3.23741007194245
"1906","Q6TVU9","UP000000870","Orf virus","Poxviridae",1,1.64835164835165
"1907","Q6TVV0","UP000000870","Orf virus","Poxviridae",1,2.32558139534884
"1908","Q6TVV1","UP000000870","Orf virus","Poxviridae",1.03448275862069,4.06162464985994
"1909","Q6TVV2","UP000000870","Orf virus","Poxviridae",1,2.60303687635575
"1910","Q6TVV3","UP000000870","Orf virus","Poxviridae",1.71428571428571,7.4468085106383
"1911","Q6TVV4","UP000000870","Orf virus","Poxviridae",1.5,6.45161290322581
"1912","Q6TVV5","UP000000870","Orf virus","Poxviridae",1.23809523809524,3.97727272727273
"1913","Q6TVV6","UP000000870","Orf virus","Poxviridae",1,2.4390243902439
"1914","Q6TVV7","UP000000870","Orf virus","Poxviridae",1,7.35294117647059
"1915","Q6TVV8","UP000000870","Orf virus","Poxviridae",1.14285714285714,8.97435897435897
"1916","Q6TVV9","UP000000870","Orf virus","Poxviridae",1,1.90735694822888
"1917","Q6TVW0","UP000000870","Orf virus","Poxviridae",17.475,5.37974683544304
"1918","Q6TVW1","UP000000870","Orf virus","Poxviridae",1,2.04081632653061
"1919","Q6TVW2","UP000000870","Orf virus","Poxviridae",3.27941176470588,10.7899807321773
"1920","Q6TVW3","UP000000870","Orf virus","Poxviridae",2,3.16455696202532
"1921","Q6TVW4","UP000000870","Orf virus","Poxviridae",1.66666666666667,17.6470588235294
"1922","Q6TVW5","UP000000870","Orf virus","Poxviridae",1.98305084745763,51.9230769230769
"1923","Q6UZE8","UP000147828","SARS coronavirus PUMC03","Other",2.9,6.56934306569343
"1924","Q6UZE9","UP000147828","SARS coronavirus PUMC03","Other",1,0.476190476190476
"1925","Q6UZF0","UP000147828","SARS coronavirus PUMC03","Other",1.12121212121212,2.65273311897106
"1926","Q6UZF1","UP000147828","SARS coronavirus PUMC03","Other",2.42553191489362,1.86915887850467
"1927","Q6XD85","UP000114294","Rotavirus B","Other",1,1.25786163522013
"1928","Q6XDT3","UP000117676","Oropouche virus","Other",1,0.909090909090909
"1929","Q6XQI4","UP000127886","Junin mammarenavirus","Other",1.25806451612903,1.40973169622556
"1930","Q76QY7","UP000002060","Variola virus","Poxviridae",1.57142857142857,1.21951219512195
"1931","Q76QY8","UP000002060","Variola virus","Poxviridae",1,1.2987012987013
"1932","Q76QY9","UP000002060","Variola virus","Poxviridae",1,1.69491525423729
"1933","Q76QZ0","UP000002060","Variola virus","Poxviridae",1,1.6260162601626
"1934","Q76QZ2","UP000002060","Variola virus","Poxviridae",1,2.61437908496732
"1935","Q76QZ3","UP000002060","Variola virus","Poxviridae",1,1.35135135135135
"1936","Q76QZ4","UP000002060","Variola virus","Poxviridae",1,1.85185185185185
"1937","Q76QZ6","UP000002060","Variola virus","Poxviridae",1,5.71428571428571
"1938","Q76QZ7","UP000002060","Variola virus","Poxviridae",1,3.1055900621118
"1939","Q76QZ8","UP000002060","Variola virus","Poxviridae",1,0.900900900900901
"1940","Q76R01","UP000002060","Variola virus","Poxviridae",1,12.962962962963
"1941","Q76R02","UP000002060","Variola virus","Poxviridae",1,2.35294117647059
"1942","Q76R05","UP000002060","Variola virus","Poxviridae",1.25,1.73160173160173
"1943","Q76R61","UP000008591","Hepatitis B virus genotype C subtype ayr","Other",3.2093023255814,18.0232558139535
"1944","Q76R62","UP000008591","Hepatitis B virus genotype C subtype ayr","Other",1.3125,3.59897172236504
"1945","Q76SZ3","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",4.33333333333333,3.00925925925926
"1946","Q76SZ4","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",3.91891891891892,14.3564356435644
"1947","Q76ZJ3","UP000000344","Vaccinia virus","Poxviridae",1,0.900900900900901
"1948","Q76ZL3","UP000000344","Vaccinia virus","Poxviridae",1,2.58064516129032
"1949","Q76ZN8","UP000000344","Vaccinia virus","Poxviridae",1,2.29007633587786
"1950","Q76ZP7","UP000000344","Vaccinia virus","Poxviridae",1.09090909090909,0.954032957502168
"1951","Q76ZQ3","UP000000344","Vaccinia virus","Poxviridae",1,2.53164556962025
"1952","Q76ZQ4","UP000000344","Vaccinia virus","Poxviridae",2,1.69491525423729
"1953","Q777D7","UP000153037","Epstein-Barr virus","Herpesviridae",1.82352941176471,2.13032581453634
"1954","Q77DR5","UP000152733","Cowpox virus","Poxviridae",1,0.970873786407767
"1955","Q77DS1","UP000152733","Cowpox virus","Poxviridae",1.81818181818182,4.22535211267606
"1956","Q77DS2","UP000152733","Cowpox virus","Poxviridae",1,6.06060606060606
"1957","Q77DS4","UP000152733","Cowpox virus","Poxviridae",1,3.03030303030303
"1958","Q77DS5","UP000152733","Cowpox virus","Poxviridae",1,1.20481927710843
"1959","Q77DS7","UP000152733","Cowpox virus","Poxviridae",1,2.53164556962025
"1960","Q77DS9","UP000152733","Cowpox virus","Poxviridae",11.4285714285714,10.4575163398693
"1961","Q77DT1","UP000152733","Cowpox virus","Poxviridae",1,2.47524752475248
"1962","Q77DT2","UP000152733","Cowpox virus","Poxviridae",1,2
"1963","Q77DT4","UP000152733","Cowpox virus","Poxviridae",1,1.70940170940171
"1964","Q77DT5","UP000152733","Cowpox virus","Poxviridae",1,1.92307692307692
"1965","Q77DT6","UP000152733","Cowpox virus","Poxviridae",1,4.41176470588235
"1966","Q77DT7","UP000152733","Cowpox virus","Poxviridae",1,4.31893687707641
"1967","Q77DT8","UP000152733","Cowpox virus","Poxviridae",1,1.94805194805195
"1968","Q77DT9","UP000152733","Cowpox virus","Poxviridae",1,4.46927374301676
"1969","Q77DU0","UP000152733","Cowpox virus","Poxviridae",1,5.19480519480519
"1970","Q77DU1","UP000152733","Cowpox virus","Poxviridae",1.14285714285714,1.93370165745856
"1971","Q77DU2","UP000152733","Cowpox virus","Poxviridae",4.55555555555556,17.3076923076923
"1972","Q77E64","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,1.28676470588235
"1973","Q77HM5","UP000101269","Monkeypox virus","Poxviridae",1.07692307692308,3.85756676557863
"1974","Q77HM6","UP000101269","Monkeypox virus","Poxviridae",1,6.06060606060606
"1975","Q77HM7","UP000101269","Monkeypox virus","Poxviridae",1,2.53164556962025
"1976","Q77HN0","UP000101269","Monkeypox virus","Poxviridae",1,2.80898876404494
"1977","Q77HN1","UP000101269","Monkeypox virus","Poxviridae",1,1.63934426229508
"1978","Q77HN3","UP000101269","Monkeypox virus","Poxviridae",1,0.401606425702811
"1979","Q77HN4","UP000101269","Monkeypox virus","Poxviridae",1,1.92307692307692
"1980","Q77HN6","UP000101269","Monkeypox virus","Poxviridae",1,1.91387559808612
"1981","Q77HN7","UP000101269","Monkeypox virus","Poxviridae",1.78260869565217,10.7317073170732
"1982","Q77PU6","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1.19230769230769,2.43673851921275
"1983","Q77Q36","UP000000942","Human herpesvirus 8 type P","Herpesviridae",1.07692307692308,5.28455284552846
"1984","Q77Z83","UP000009295","Human herpesvirus 6A","Herpesviridae",5.07535641547862,19.0060443250504
"1985","Q786F2","UP000008699","Measles virus","Other",1.05263157894737,3.13531353135314
"1986","Q786F3","UP000008699","Measles virus","Other",1.16,4.63821892393321
"1987","Q7TFA0","UP000000354","Severe acute respiratory syndrome coronavirus (SARS-CoV)","Other",1,14.2857142857143
"1988","Q7TFA1","UP000000354","Severe acute respiratory syndrome coronavirus (SARS-CoV)","Other",1.83333333333333,15.1515151515152
"1989","Q7THV0","UP000152733","Cowpox virus","Poxviridae",1,2.56410256410256
"1990","Q7THV1","UP000152733","Cowpox virus","Poxviridae",1,1.66666666666667
"1991","Q7THV3","UP000152733","Cowpox virus","Poxviridae",1,6
"1992","Q7THV5","UP000152733","Cowpox virus","Poxviridae",1,2.89855072463768
"1993","Q7THV9","UP000152733","Cowpox virus","Poxviridae",1,1.96078431372549
"1994","Q7THW0","UP000152733","Cowpox virus","Poxviridae",1,8.10810810810811
"1995","Q7THW1","UP000152733","Cowpox virus","Poxviridae",1,1.49253731343284
"1996","Q7THW2","UP000152733","Cowpox virus","Poxviridae",1,6.66666666666667
"1997","Q7TLC7","UP000000354","Severe acute respiratory syndrome coronavirus (SARS-CoV)","Other",1.2,8.47457627118644
"1998","Q805H2","UP000000344","Vaccinia virus","Poxviridae",1,9.43396226415094
"1999","Q805H7","UP000000344","Vaccinia virus","Poxviridae",6.05882352941176,6.00858369098712
"2000","Q805K5","UP000000344","Vaccinia virus","Poxviridae",1,5.40540540540541
"2001","Q805P6","UP000000344","Vaccinia virus","Poxviridae",1,2
"2002","Q805V3","UP000137988","Cercopithecine alphaherpesvirus 2","Herpesviridae",1,5.88235294117647
"2003","Q805V4","UP000137988","Cercopithecine alphaherpesvirus 2","Herpesviridae",1.11904761904762,3.07467057101025
"2004","Q805V5","UP000137988","Cercopithecine alphaherpesvirus 2","Herpesviridae",1.61111111111111,8.41121495327103
"2005","Q808S4","UP000207620","Seoul virus","Other",1.09090909090909,2.63157894736842
"2006","Q80B10","UP000136458","West Nile virus","Other",1.05,2.33781414377557
"2007","Q80H93","UP000000354","Severe acute respiratory syndrome coronavirus (SARS-CoV)","Other",1,1.36986301369863
