"","query_seqname","mismatches","count","Proteome ID","PLength"
"1","sp|D5SGZ8|AAP_AAV2S",2,5,"UP000180764",204
"2729","sp|Q98185|MC014_MCV1",1,5,"UP000000869",147
"2730","sp|Q98185|MC014_MCV1",2,9,"UP000000869",147
"2731","sp|Q98199|PAP1_MCV1",1,1,"UP000000869",470
"2732","sp|Q98199|PAP1_MCV1",2,11,"UP000000869",470
"2733","sp|Q98218|NPH2_MCV1",1,2,"UP000000869",684
"2734","sp|Q98218|NPH2_MCV1",2,13,"UP000000869",684
"2735","sp|Q98224|MP44_MCV1",1,1,"UP000000869",593
"2736","sp|Q98224|MP44_MCV1",2,13,"UP000000869",593
"2737","sp|Q98224|MP44_MCV1",3,3,"UP000000869",593
"2738","sp|Q98229|RP07_MCV1",1,1,"UP000000869",63
"2739","sp|Q98229|RP07_MCV1",2,3,"UP000000869",63
"2740","sp|Q98234|GPX_MCV1",0,1,"UP000000869",220
"2741","sp|Q98262|ETF1_MCV1",2,3,"UP000000869",635
"2742","sp|Q98277|ETF2_MCV1",1,1,"UP000000869",707
"2743","sp|Q98277|ETF2_MCV1",2,4,"UP000000869",707
"2744","sp|Q98298|MC132_MCV1",2,4,"UP000000869",229
"2745","sp|Q98314|MC148_MCV1",2,2,"UP000000869",104
"2746","sp|Q98326|MC160_MCV1",1,1,"UP000000869",371
"2747","sp|Q98326|MC160_MCV1",2,3,"UP000000869",371
"2748","sp|Q98329|MC163_MCV1",0,2,"UP000000869",620
"2749","sp|Q98329|MC163_MCV1",1,6,"UP000000869",620
"2750","sp|Q98329|MC163_MCV1",2,36,"UP000000869",620
"2751","sp|Q98329|MC163_MCV1",3,1,"UP000000869",620
"2752","tr|O40975|O40975_MCV1",1,3,"UP000000869",139
"2753","tr|O40975|O40975_MCV1",2,5,"UP000000869",139
"2754","tr|Q76SZ3|Q76SZ3_MCV1",0,1,"UP000000869",443
"2755","tr|Q76SZ3|Q76SZ3_MCV1",1,5,"UP000000869",443
"2756","tr|Q76SZ3|Q76SZ3_MCV1",2,15,"UP000000869",443
"2757","tr|Q76SZ3|Q76SZ3_MCV1",3,3,"UP000000869",443
"2758","tr|Q76SZ4|Q76SZ4_MCV1",1,5,"UP000000869",213
"2759","tr|Q76SZ4|Q76SZ4_MCV1",2,11,"UP000000869",213
"2760","tr|Q98172|Q98172_MCV1",1,2,"UP000000869",488
"2761","tr|Q98172|Q98172_MCV1",2,7,"UP000000869",488
"2762","tr|Q98172|Q98172_MCV1",3,3,"UP000000869",488
"2763","tr|Q98173|Q98173_MCV1",1,3,"UP000000869",451
"2764","tr|Q98173|Q98173_MCV1",2,18,"UP000000869",451
"2765","tr|Q98174|Q98174_MCV1",1,2,"UP000000869",445
"2766","tr|Q98174|Q98174_MCV1",2,18,"UP000000869",445
"2767","tr|Q98174|Q98174_MCV1",3,3,"UP000000869",445
"2768","tr|Q98175|Q98175_MCV1",2,6,"UP000000869",147
"2769","tr|Q98177|Q98177_MCV1",0,1,"UP000000869",1173
"2770","tr|Q98177|Q98177_MCV1",1,77,"UP000000869",1173
"2771","tr|Q98177|Q98177_MCV1",2,53,"UP000000869",1173
"2772","tr|Q98177|Q98177_MCV1",3,3,"UP000000869",1173
"2773","tr|Q98179|Q98179_MCV1",1,2,"UP000000869",176
"2774","tr|Q98179|Q98179_MCV1",2,12,"UP000000869",176
"2775","tr|Q98184|Q98184_MCV1",1,2,"UP000000869",226
"2776","tr|Q98184|Q98184_MCV1",2,2,"UP000000869",226
"2777","tr|Q98187|Q98187_MCV1",1,1,"UP000000869",680
"2778","tr|Q98187|Q98187_MCV1",2,23,"UP000000869",680
"2779","tr|Q98188|Q98188_MCV1",1,5,"UP000000869",663
"2780","tr|Q98188|Q98188_MCV1",2,13,"UP000000869",663
"2781","tr|Q98190|Q98190_MCV1",1,2,"UP000000869",255
"2782","tr|Q98190|Q98190_MCV1",2,22,"UP000000869",255
"2783","tr|Q98190|Q98190_MCV1",3,2,"UP000000869",255
"2784","tr|Q98191|Q98191_MCV1",1,1,"UP000000869",208
"2785","tr|Q98191|Q98191_MCV1",2,5,"UP000000869",208
"2786","tr|Q98191|Q98191_MCV1",3,1,"UP000000869",208
"2787","tr|Q98193|Q98193_MCV1",1,2,"UP000000869",148
"2788","tr|Q98193|Q98193_MCV1",2,3,"UP000000869",148
"2789","tr|Q98194|Q98194_MCV1",1,2,"UP000000869",83
"2790","tr|Q98194|Q98194_MCV1",2,5,"UP000000869",83
"2791","tr|Q98195|Q98195_MCV1",1,3,"UP000000869",534
"2792","tr|Q98195|Q98195_MCV1",2,9,"UP000000869",534
"2793","tr|Q98196|Q98196_MCV1",1,3,"UP000000869",268
"2794","tr|Q98196|Q98196_MCV1",2,3,"UP000000869",268
"2795","tr|Q98197|Q98197_MCV1",2,1,"UP000000869",230
"2796","tr|Q98198|Q98198_MCV1",2,1,"UP000000869",92
"2797","tr|Q98200|Q98200_MCV1",2,3,"UP000000869",748
"2798","tr|Q98201|Q98201_MCV1",1,13,"UP000000869",579
"2799","tr|Q98201|Q98201_MCV1",2,27,"UP000000869",579
"2800","tr|Q98201|Q98201_MCV1",3,1,"UP000000869",579
"2801","tr|Q98202|Q98202_MCV1",0,2,"UP000000869",444
"2802","tr|Q98202|Q98202_MCV1",1,2,"UP000000869",444
"2803","tr|Q98202|Q98202_MCV1",2,18,"UP000000869",444
"2804","tr|Q98202|Q98202_MCV1",3,3,"UP000000869",444
"2805","tr|Q98203|Q98203_MCV1",1,8,"UP000000869",2133
"2806","tr|Q98203|Q98203_MCV1",2,26,"UP000000869",2133
"2807","tr|Q98203|Q98203_MCV1",3,1,"UP000000869",2133
"2808","tr|Q98204|Q98204_MCV1",1,10,"UP000000869",1057
"2809","tr|Q98204|Q98204_MCV1",2,11,"UP000000869",1057
"2810","tr|Q98206|Q98206_MCV1",1,1,"UP000000869",276
"2811","tr|Q98207|Q98207_MCV1",1,1,"UP000000869",1004
"2812","tr|Q98207|Q98207_MCV1",2,21,"UP000000869",1004
"2813","tr|Q98208|Q98208_MCV1",1,1,"UP000000869",101
"2814","tr|Q98208|Q98208_MCV1",2,5,"UP000000869",101
"2815","tr|Q98210|Q98210_MCV1",1,12,"UP000000869",783
"2816","tr|Q98210|Q98210_MCV1",2,29,"UP000000869",783
"2817","tr|Q98210|Q98210_MCV1",3,1,"UP000000869",783
"2818","tr|Q98211|Q98211_MCV1",1,6,"UP000000869",772
"2819","tr|Q98211|Q98211_MCV1",2,34,"UP000000869",772
"2820","tr|Q98211|Q98211_MCV1",3,1,"UP000000869",772
"2821","tr|Q98212|Q98212_MCV1",1,2,"UP000000869",310
"2822","tr|Q98212|Q98212_MCV1",2,3,"UP000000869",310
"2823","tr|Q98214|Q98214_MCV1",1,9,"UP000000869",288
"2824","tr|Q98214|Q98214_MCV1",2,7,"UP000000869",288
"2825","tr|Q98216|Q98216_MCV1",0,1,"UP000000869",406
"2826","tr|Q98216|Q98216_MCV1",1,11,"UP000000869",406
"2827","tr|Q98216|Q98216_MCV1",2,30,"UP000000869",406
"2828","tr|Q98217|Q98217_MCV1",1,4,"UP000000869",515
"2829","tr|Q98217|Q98217_MCV1",2,10,"UP000000869",515
"2830","tr|Q98219|Q98219_MCV1",2,5,"UP000000869",120
"2831","tr|Q98220|Q98220_MCV1",2,6,"UP000000869",100
"2832","tr|Q98223|Q98223_MCV1",2,1,"UP000000869",216
"2833","tr|Q98226|Q98226_MCV1",0,1,"UP000000869",246
"2834","tr|Q98226|Q98226_MCV1",1,3,"UP000000869",246
"2835","tr|Q98228|Q98228_MCV1",1,8,"UP000000869",437
"2836","tr|Q98228|Q98228_MCV1",2,4,"UP000000869",437
"2837","tr|Q98230|Q98230_MCV1",2,8,"UP000000869",195
"2838","tr|Q98233|Q98233_MCV1",1,5,"UP000000869",402
"2839","tr|Q98233|Q98233_MCV1",2,8,"UP000000869",402
"2840","tr|Q98235|Q98235_MCV1",1,3,"UP000000869",260
"2841","tr|Q98235|Q98235_MCV1",2,24,"UP000000869",260
"2842","tr|Q98236|Q98236_MCV1",1,5,"UP000000869",342
"2843","tr|Q98236|Q98236_MCV1",2,18,"UP000000869",342
"2844","tr|Q98236|Q98236_MCV1",3,3,"UP000000869",342
"2845","tr|Q98237|Q98237_MCV1",2,2,"UP000000869",243
"2846","tr|Q98239|Q98239_MCV1",2,2,"UP000000869",100
"2847","tr|Q98240|Q98240_MCV1",1,3,"UP000000869",310
"2848","tr|Q98240|Q98240_MCV1",2,24,"UP000000869",310
"2849","tr|Q98241|Q98241_MCV1",1,2,"UP000000869",254
"2850","tr|Q98241|Q98241_MCV1",2,3,"UP000000869",254
"2851","tr|Q98242|Q98242_MCV1",1,3,"UP000000869",146
"2852","tr|Q98242|Q98242_MCV1",2,6,"UP000000869",146
"2853","tr|Q98244|Q98244_MCV1",1,5,"UP000000869",343
"2854","tr|Q98244|Q98244_MCV1",2,12,"UP000000869",343
"2855","tr|Q98245|Q98245_MCV1",1,4,"UP000000869",134
"2856","tr|Q98245|Q98245_MCV1",2,2,"UP000000869",134
"2857","tr|Q98246|Q98246_MCV1",1,12,"UP000000869",1289
"2858","tr|Q98246|Q98246_MCV1",2,32,"UP000000869",1289
"2859","tr|Q98246|Q98246_MCV1",3,1,"UP000000869",1289
"2860","tr|Q98247|Q98247_MCV1",1,4,"UP000000869",395
"2861","tr|Q98247|Q98247_MCV1",2,9,"UP000000869",395
"2862","tr|Q98250|Q98250_MCV1",1,1,"UP000000869",191
"2863","tr|Q98250|Q98250_MCV1",2,11,"UP000000869",191
"2864","tr|Q98250|Q98250_MCV1",3,1,"UP000000869",191
"2865","tr|Q98251|Q98251_MCV1",1,3,"UP000000869",298
"2866","tr|Q98251|Q98251_MCV1",2,9,"UP000000869",298
"2867","tr|Q98253|Q98253_MCV1",1,1,"UP000000869",220
"2868","tr|Q98253|Q98253_MCV1",2,11,"UP000000869",220
"2869","tr|Q98255|Q98255_MCV1",1,2,"UP000000869",143
"2870","tr|Q98255|Q98255_MCV1",2,4,"UP000000869",143
"2871","tr|Q98257|Q98257_MCV1",1,4,"UP000000869",950
"2872","tr|Q98257|Q98257_MCV1",2,10,"UP000000869",950
"2873","tr|Q98258|Q98258_MCV1",2,1,"UP000000869",170
"2874","tr|Q98259|Q98259_MCV1",1,3,"UP000000869",268
"2875","tr|Q98259|Q98259_MCV1",2,3,"UP000000869",268
"2876","tr|Q98260|Q98260_MCV1",2,7,"UP000000869",226
"2877","tr|Q98261|Q98261_MCV1",1,5,"UP000000869",791
"2878","tr|Q98261|Q98261_MCV1",2,22,"UP000000869",791
"2879","tr|Q98263|Q98263_MCV1",1,2,"UP000000869",209
"2880","tr|Q98263|Q98263_MCV1",2,5,"UP000000869",209
"2881","tr|Q98265|Q98265_MCV1",2,1,"UP000000869",212
"2882","tr|Q98266|Q98266_MCV1",1,3,"UP000000869",229
"2883","tr|Q98266|Q98266_MCV1",2,16,"UP000000869",229
"2884","tr|Q98268|Q98268_MCV1",1,3,"UP000000869",295
"2885","tr|Q98268|Q98268_MCV1",2,7,"UP000000869",295
"2886","tr|Q98269|Q98269_MCV1",2,4,"UP000000869",547
"2887","tr|Q98270|Q98270_MCV1",1,2,"UP000000869",169
"2888","tr|Q98270|Q98270_MCV1",2,8,"UP000000869",169
"2889","tr|Q98271|Q98271_MCV1",2,15,"UP000000869",228
"2890","tr|Q98271|Q98271_MCV1",3,1,"UP000000869",228
"2891","tr|Q98273|Q98273_MCV1",1,7,"UP000000869",675
"2892","tr|Q98273|Q98273_MCV1",2,29,"UP000000869",675
"2893","tr|Q98274|Q98274_MCV1",0,5,"UP000000869",421
"2894","tr|Q98274|Q98274_MCV1",1,6,"UP000000869",421
"2895","tr|Q98274|Q98274_MCV1",2,3,"UP000000869",421
"2896","tr|Q98276|Q98276_MCV1",1,3,"UP000000869",461
"2897","tr|Q98276|Q98276_MCV1",2,8,"UP000000869",461
"2898","tr|Q98276|Q98276_MCV1",3,1,"UP000000869",461
"2899","tr|Q98278|Q98278_MCV1",1,5,"UP000000869",435
"2900","tr|Q98278|Q98278_MCV1",2,18,"UP000000869",435
"2901","tr|Q98278|Q98278_MCV1",3,2,"UP000000869",435
"2902","tr|Q98279|Q98279_MCV1",0,3,"UP000000869",128
"2903","tr|Q98279|Q98279_MCV1",1,7,"UP000000869",128
"2904","tr|Q98279|Q98279_MCV1",2,18,"UP000000869",128
"2905","tr|Q98280|Q98280_MCV1",1,3,"UP000000869",889
"2906","tr|Q98280|Q98280_MCV1",2,17,"UP000000869",889
"2907","tr|Q98281|Q98281_MCV1",1,3,"UP000000869",304
"2908","tr|Q98281|Q98281_MCV1",2,24,"UP000000869",304
"2909","tr|Q98281|Q98281_MCV1",3,1,"UP000000869",304
"2910","tr|Q98282|Q98282_MCV1",1,2,"UP000000869",178
"2911","tr|Q98282|Q98282_MCV1",2,9,"UP000000869",178
"2912","tr|Q98284|Q98284_MCV1",2,1,"UP000000869",68
"2913","tr|Q98285|Q98285_MCV1",2,2,"UP000000869",94
"2914","tr|Q98287|Q98287_MCV1",2,9,"UP000000869",96
"2915","tr|Q98288|Q98288_MCV1",1,1,"UP000000869",364
"2916","tr|Q98288|Q98288_MCV1",2,2,"UP000000869",364
"2917","tr|Q98289|Q98289_MCV1",1,3,"UP000000869",179
"2918","tr|Q98289|Q98289_MCV1",2,17,"UP000000869",179
"2919","tr|Q98289|Q98289_MCV1",3,1,"UP000000869",179
"2920","tr|Q98290|Q98290_MCV1",1,1,"UP000000869",694
"2921","tr|Q98290|Q98290_MCV1",2,16,"UP000000869",694
"2922","tr|Q98290|Q98290_MCV1",3,3,"UP000000869",694
"2923","tr|Q98292|Q98292_MCV1",2,2,"UP000000869",114
"2924","tr|Q98293|Q98293_MCV1",1,9,"UP000000869",476
"2925","tr|Q98293|Q98293_MCV1",2,7,"UP000000869",476
"2926","tr|Q98294|Q98294_MCV1",1,1,"UP000000869",282
"2927","tr|Q98294|Q98294_MCV1",2,10,"UP000000869",282
"2928","tr|Q98295|Q98295_MCV1",1,5,"UP000000869",383
"2929","tr|Q98295|Q98295_MCV1",2,8,"UP000000869",383
"2930","tr|Q98296|Q98296_MCV1",1,1,"UP000000869",451
"2931","tr|Q98297|Q98297_MCV1",2,7,"UP000000869",513
"2932","tr|Q98297|Q98297_MCV1",3,1,"UP000000869",513
"2933","tr|Q98299|Q98299_MCV1",1,4,"UP000000869",546
"2934","tr|Q98299|Q98299_MCV1",2,11,"UP000000869",546
"2935","tr|Q98307|Q98307_MCV1",1,3,"UP000000869",361
"2936","tr|Q98307|Q98307_MCV1",2,16,"UP000000869",361
"2937","tr|Q98307|Q98307_MCV1",3,1,"UP000000869",361
"2938","tr|Q98308|Q98308_MCV1",1,2,"UP000000869",183
"2939","tr|Q98308|Q98308_MCV1",2,14,"UP000000869",183
"2940","tr|Q98309|Q98309_MCV1",1,2,"UP000000869",159
"2941","tr|Q98309|Q98309_MCV1",2,4,"UP000000869",159
"2942","tr|Q98310|Q98310_MCV1",1,8,"UP000000869",642
"2943","tr|Q98310|Q98310_MCV1",2,28,"UP000000869",642
"2944","tr|Q98310|Q98310_MCV1",3,1,"UP000000869",642
"2945","tr|Q98311|Q98311_MCV1",2,9,"UP000000869",233
"2946","tr|Q98312|Q98312_MCV1",1,1,"UP000000869",406
"2947","tr|Q98312|Q98312_MCV1",2,1,"UP000000869",406
"2948","tr|Q98313|Q98313_MCV1",0,1,"UP000000869",98
"2949","tr|Q98313|Q98313_MCV1",1,1,"UP000000869",98
"2950","tr|Q98313|Q98313_MCV1",2,2,"UP000000869",98
"2951","tr|Q98315|Q98315_MCV1",1,2,"UP000000869",308
"2952","tr|Q98315|Q98315_MCV1",2,17,"UP000000869",308
"2953","tr|Q98316|Q98316_MCV1",1,3,"UP000000869",110
"2954","tr|Q98316|Q98316_MCV1",2,11,"UP000000869",110
"2955","tr|Q98317|Q98317_MCV1",2,4,"UP000000869",152
"2956","tr|Q98318|Q98318_MCV1",0,2,"UP000000869",354
"2957","tr|Q98318|Q98318_MCV1",1,1,"UP000000869",354
"2958","tr|Q98318|Q98318_MCV1",2,2,"UP000000869",354
"2959","tr|Q98319|Q98319_MCV1",2,5,"UP000000869",431
"2960","tr|Q98320|Q98320_MCV1",2,1,"UP000000869",421
"2961","tr|Q98321|Q98321_MCV1",1,4,"UP000000869",336
"2962","tr|Q98321|Q98321_MCV1",2,9,"UP000000869",336
"2963","tr|Q98321|Q98321_MCV1",3,1,"UP000000869",336
"2964","tr|Q98323|Q98323_MCV1",1,3,"UP000000869",452
"2965","tr|Q98323|Q98323_MCV1",2,6,"UP000000869",452
"2966","tr|Q98324|Q98324_MCV1",2,3,"UP000000869",182
"2967","tr|Q98327|Q98327_MCV1",1,1,"UP000000869",478
"2968","tr|Q98327|Q98327_MCV1",2,9,"UP000000869",478
"2969","tr|Q98328|Q98328_MCV1",2,2,"UP000000869",532
"2970","tr|Q98839|Q98839_MCV1",1,2,"UP000000869",1165
"2971","tr|Q98839|Q98839_MCV1",2,22,"UP000000869",1165
"2972","sp|P04363|KITH_MONPZ",2,4,"UP000101269",177
"2973","sp|Q8V4S4|POXIN_MONPZ",1,3,"UP000101269",503
"2974","sp|Q8V4S4|POXIN_MONPZ",2,13,"UP000101269",503
"2975","sp|Q8V4S4|POXIN_MONPZ",3,2,"UP000101269",503
"2976","sp|Q8V4T3|SODL_MONPZ",0,1,"UP000101269",125
"2977","sp|Q8V4T3|SODL_MONPZ",1,3,"UP000101269",125
"2978","sp|Q8V4T3|SODL_MONPZ",2,4,"UP000101269",125
"2979","sp|Q8V4U9|A28_MONPZ",3,1,"UP000101269",146
"2980","sp|Q8V4V3|RP132_MONPZ",2,15,"UP000101269",1164
"2981","sp|Q8V4V3|RP132_MONPZ",3,2,"UP000101269",1164
"2982","sp|Q8V4V4|VTF3L_MONPZ",1,1,"UP000101269",382
"2983","sp|Q8V4V4|VTF3L_MONPZ",2,12,"UP000101269",382
"2984","sp|Q8V571|P28_MONPZ",2,6,"UP000101269",242
"2985","sp|Q8V571|P28_MONPZ",3,1,"UP000101269",242
"2986","tr|Q77HM5|Q77HM5_MONPZ",1,3,"UP000101269",348
"2987","tr|Q77HM5|Q77HM5_MONPZ",2,10,"UP000101269",348
"2988","tr|Q77HM7|Q77HM7_MONPZ",2,2,"UP000101269",90
"2989","tr|Q77HM7|Q77HM7_MONPZ",3,1,"UP000101269",90
"2990","tr|Q77HN0|Q77HN0_MONPZ",2,8,"UP000101269",189
"2991","tr|Q77HN1|Q77HN1_MONPZ",1,2,"UP000101269",133
"2992","tr|Q77HN1|Q77HN1_MONPZ",2,10,"UP000101269",133
"2993","tr|Q77HN1|Q77HN1_MONPZ",3,2,"UP000101269",133
"2994","tr|Q77HN3|Q77HN3_MONPZ",1,1,"UP000101269",260
"2995","tr|Q77HN3|Q77HN3_MONPZ",2,16,"UP000101269",260
"2996","tr|Q77HN3|Q77HN3_MONPZ",3,1,"UP000101269",260
"2997","tr|Q77HN4|Q77HN4_MONPZ",1,2,"UP000101269",63
"2998","tr|Q77HN4|Q77HN4_MONPZ",2,7,"UP000101269",63
"2999","tr|Q8UYD9|Q8UYD9_MONPZ",1,6,"UP000101269",587
"3000","tr|Q8UYD9|Q8UYD9_MONPZ",2,8,"UP000101269",587
"3001","tr|Q8UYD9|Q8UYD9_MONPZ",3,1,"UP000101269",587
"3002","tr|Q8UYF7|Q8UYF7_MONPZ",1,1,"UP000101269",437
"3003","tr|Q8UYF7|Q8UYF7_MONPZ",2,8,"UP000101269",437
"3004","tr|Q8UYJ3|Q8UYJ3_MONPZ",1,1,"UP000101269",246
"3005","tr|Q8UYJ3|Q8UYJ3_MONPZ",2,1,"UP000101269",246
"3006","tr|Q8V4Q7|Q8V4Q7_MONPZ",1,1,"UP000101269",1879
"3007","tr|Q8V4Q7|Q8V4Q7_MONPZ",2,28,"UP000101269",1879
"3008","tr|Q8V4Q7|Q8V4Q7_MONPZ",3,1,"UP000101269",1879
"3009","tr|Q8V4R0|Q8V4R0_MONPZ",1,1,"UP000101269",70
"3010","tr|Q8V4R0|Q8V4R0_MONPZ",2,2,"UP000101269",70
"3011","tr|Q8V4R1|Q8V4R1_MONPZ",1,1,"UP000101269",793
"3012","tr|Q8V4R1|Q8V4R1_MONPZ",2,14,"UP000101269",793
"3013","tr|Q8V4R1|Q8V4R1_MONPZ",3,2,"UP000101269",793
"3014","tr|Q8V4R2|Q8V4R2_MONPZ",1,1,"UP000101269",352
"3015","tr|Q8V4R2|Q8V4R2_MONPZ",2,6,"UP000101269",352
"3016","tr|Q8V4R4|Q8V4R4_MONPZ",2,3,"UP000101269",326
"3017","tr|Q8V4R5|Q8V4R5_MONPZ",1,1,"UP000101269",149
"3018","tr|Q8V4R5|Q8V4R5_MONPZ",2,6,"UP000101269",149
"3019","tr|Q8V4R6|Q8V4R6_MONPZ",2,2,"UP000101269",344
"3020","tr|Q8V4R8|Q8V4R8_MONPZ",1,1,"UP000101269",221
"3021","tr|Q8V4R8|Q8V4R8_MONPZ",2,7,"UP000101269",221
"3022","tr|Q8V4R8|Q8V4R8_MONPZ",3,1,"UP000101269",221
"3023","tr|Q8V4R9|Q8V4R9_MONPZ",2,1,"UP000101269",267
"3024","tr|Q8V4S0|Q8V4S0_MONPZ",2,1,"UP000101269",182
"3025","tr|Q8V4S1|Q8V4S1_MONPZ",2,6,"UP000101269",176
"3026","tr|Q8V4S2|Q8V4S2_MONPZ",2,3,"UP000101269",317
"3027","tr|Q8V4S3|Q8V4S3_MONPZ",1,4,"UP000101269",561
"3028","tr|Q8V4S3|Q8V4S3_MONPZ",2,10,"UP000101269",561
"3029","tr|Q8V4S5|Q8V4S5_MONPZ",2,11,"UP000101269",299
"3030","tr|Q8V4S7|Q8V4S7_MONPZ",2,4,"UP000101269",70
"3031","tr|Q8V4S8|Q8V4S8_MONPZ",1,2,"UP000101269",334
"3032","tr|Q8V4S8|Q8V4S8_MONPZ",2,19,"UP000101269",334
"3033","tr|Q8V4S8|Q8V4S8_MONPZ",3,7,"UP000101269",334
"3034","tr|Q8V4S9|Q8V4S9_MONPZ",0,2,"UP000101269",554
"3035","tr|Q8V4S9|Q8V4S9_MONPZ",1,1,"UP000101269",554
"3036","tr|Q8V4S9|Q8V4S9_MONPZ",2,2,"UP000101269",554
"3037","tr|Q8V4T0|Q8V4T0_MONPZ",2,1,"UP000101269",204
"3038","tr|Q8V4T2|Q8V4T2_MONPZ",2,7,"UP000101269",240
"3039","tr|Q8V4T4|Q8V4T4_MONPZ",0,2,"UP000101269",346
"3040","tr|Q8V4T4|Q8V4T4_MONPZ",1,1,"UP000101269",346
"3041","tr|Q8V4T4|Q8V4T4_MONPZ",2,2,"UP000101269",346
"3042","tr|Q8V4T6|Q8V4T6_MONPZ",2,2,"UP000101269",197
"3043","tr|Q8V4T6|Q8V4T6_MONPZ",3,1,"UP000101269",197
"3044","tr|Q8V4U2|Q8V4U2_MONPZ",2,4,"UP000101269",176
"3045","tr|Q8V4U3|Q8V4U3_MONPZ",2,3,"UP000101269",168
"3046","tr|Q8V4U4|Q8V4U4_MONPZ",2,3,"UP000101269",181
"3047","tr|Q8V4U5|Q8V4U5_MONPZ",2,5,"UP000101269",300
"3048","tr|Q8V4U6|Q8V4U6_MONPZ",1,1,"UP000101269",142
"3049","tr|Q8V4U6|Q8V4U6_MONPZ",2,9,"UP000101269",142
"3050","tr|Q8V4U6|Q8V4U6_MONPZ",3,4,"UP000101269",142
"3051","tr|Q8V4U7|Q8V4U7_MONPZ",2,1,"UP000101269",77
"3052","tr|Q8V4U8|Q8V4U8_MONPZ",2,18,"UP000101269",305
"3053","tr|Q8V4U8|Q8V4U8_MONPZ",3,4,"UP000101269",305
"3054","tr|Q8V4V0|Q8V4V0_MONPZ",0,11,"UP000101269",520
"3055","tr|Q8V4V0|Q8V4V0_MONPZ",1,15,"UP000101269",520
"3056","tr|Q8V4V0|Q8V4V0_MONPZ",2,17,"UP000101269",520
"3057","tr|Q8V4V1|Q8V4V1_MONPZ",1,4,"UP000101269",696
"3058","tr|Q8V4V1|Q8V4V1_MONPZ",2,4,"UP000101269",696
"3059","tr|Q8V4V5|Q8V4V5_MONPZ",2,3,"UP000101269",187
"3060","tr|Q8V4V6|Q8V4V6_MONPZ",1,1,"UP000101269",426
"3061","tr|Q8V4V6|Q8V4V6_MONPZ",2,8,"UP000101269",426
"3062","tr|Q8V4V7|Q8V4V7_MONPZ",2,1,"UP000101269",115
"3063","tr|Q8V4W0|Q8V4W0_MONPZ",2,1,"UP000101269",204
"3064","tr|Q8V4W1|Q8V4W1_MONPZ",2,1,"UP000101269",377
"3065","tr|Q8V4W2|Q8V4W2_MONPZ",2,3,"UP000101269",94
"3066","tr|Q8V4W3|Q8V4W3_MONPZ",2,13,"UP000101269",190
"3067","tr|Q8V4W3|Q8V4W3_MONPZ",3,2,"UP000101269",190
"3068","tr|Q8V4W4|Q8V4W4_MONPZ",1,4,"UP000101269",318
"3069","tr|Q8V4W4|Q8V4W4_MONPZ",2,14,"UP000101269",318
"3070","tr|Q8V4W5|Q8V4W5_MONPZ",1,1,"UP000101269",891
"3071","tr|Q8V4W5|Q8V4W5_MONPZ",2,16,"UP000101269",891
"3072","tr|Q8V4W6|Q8V4W6_MONPZ",1,2,"UP000101269",100
"3073","tr|Q8V4W6|Q8V4W6_MONPZ",2,7,"UP000101269",100
"3074","tr|Q8V4W8|Q8V4W8_MONPZ",2,7,"UP000101269",710
"3075","tr|Q8V4W9|Q8V4W9_MONPZ",2,3,"UP000101269",372
"3076","tr|Q8V4X0|Q8V4X0_MONPZ",1,1,"UP000101269",161
"3077","tr|Q8V4X0|Q8V4X0_MONPZ",2,2,"UP000101269",161
"3078","tr|Q8V4X0|Q8V4X0_MONPZ",3,1,"UP000101269",161
"3079","tr|Q8V4X1|Q8V4X1_MONPZ",2,7,"UP000101269",281
"3080","tr|Q8V4X2|Q8V4X2_MONPZ",1,1,"UP000101269",644
"3081","tr|Q8V4X2|Q8V4X2_MONPZ",2,17,"UP000101269",644
"3082","tr|Q8V4X2|Q8V4X2_MONPZ",3,2,"UP000101269",644
"3083","tr|Q8V4X4|Q8V4X4_MONPZ",1,1,"UP000101269",224
"3084","tr|Q8V4X4|Q8V4X4_MONPZ",2,9,"UP000101269",224
"3085","tr|Q8V4X5|Q8V4X5_MONPZ",1,1,"UP000101269",551
"3086","tr|Q8V4X5|Q8V4X5_MONPZ",2,6,"UP000101269",551
"3087","tr|Q8V4X6|Q8V4X6_MONPZ",2,1,"UP000101269",287
"3088","tr|Q8V4X7|Q8V4X7_MONPZ",1,3,"UP000101269",631
"3089","tr|Q8V4X7|Q8V4X7_MONPZ",2,4,"UP000101269",631
"3090","tr|Q8V4X8|Q8V4X8_MONPZ",2,10,"UP000101269",248
"3091","tr|Q8V4Y2|Q8V4Y2_MONPZ",1,3,"UP000101269",637
"3092","tr|Q8V4Y2|Q8V4Y2_MONPZ",2,1,"UP000101269",637
"3093","tr|Q8V4Y2|Q8V4Y2_MONPZ",3,1,"UP000101269",637
"3094","tr|Q8V4Y3|Q8V4Y3_MONPZ",1,2,"UP000101269",785
"3095","tr|Q8V4Y3|Q8V4Y3_MONPZ",2,12,"UP000101269",785
"3096","tr|Q8V4Y4|Q8V4Y4_MONPZ",2,16,"UP000101269",218
"3097","tr|Q8V4Y4|Q8V4Y4_MONPZ",3,2,"UP000101269",218
"3098","tr|Q8V4Y5|Q8V4Y5_MONPZ",2,1,"UP000101269",233
"3099","tr|Q8V4Y6|Q8V4Y6_MONPZ",2,1,"UP000101269",146
"3100","tr|Q8V4Y7|Q8V4Y7_MONPZ",2,6,"UP000101269",845
